ParameterValue,Run,ExecutionTime,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
0.45,1,673.9549,331.67199999999997,54.31092716666666,0.2703592907048731,360.4085291666665,0.21867456720347686,18
0.45,2,710.0488,240.782,58.45793033333336,0.40930340861581554,376.6124608333333,0.21534386399082708,18
0.45,3,662.2856,295.399,52.540499333333344,0.3143587148230022,360.56588916666686,0.21705716683544776,19
0.45,4,512.2016,213.83100000000002,51.364170999999985,0.4299528521745366,358.77337249999994,0.2017673383518543,18
0.45,5,572.1777,229.76100000000005,62.830706666666664,0.40717782101110844,362.82268583333337,0.21783416423201346,20
0.45,6,505.0479,299.3,53.365009333333326,0.3072608920815236,360.3032633333335,0.2119951793577508,17
0.45,7,480.7357,286.077,52.02712783333329,0.31433718311270503,355.36106333333316,0.22960819752637682,18
0.45,8,457.3192,227.237,52.497599666666694,0.39616594128597016,355.5255216666669,0.20561385639930743,15
0.45,9,543.0983,321.364,62.018343333333306,0.29548994805474993,370.1118516666662,0.22510582076858782,17
0.45,10,618.7896,263.21700000000004,49.83317733333335,0.33788517965531606,354.84687916666644,0.2193383083558074,18
0.45,11,589.9934,274.904,59.30731983333333,0.33950301438562797,376.24229083333336,0.21593034690500704,18
0.45,12,537.2647,202.34,49.848238333333335,0.40834587822477003,340.38431416666657,0.21617436768699813,18
0.45,13,559.8133,273.005,53.53015733333335,0.33887682154783505,364.84142666666656,0.21831956351596893,18
0.45,14,549.3981,272.684,56.24821433333333,0.35426962466933626,367.18739416666654,0.216497082161691,19
0.5,0,495.6252,225.234,51.27898366666666,0.3952158199916532,359.27668000000034,0.21059284696689828,17
0.5,1,452.2355,287.807,49.15195550000002,0.29773544423867376,353.5009058333331,0.21089361663838818,21
0.5,2,565.5299,312.421,57.90259133333332,0.2892593701020952,354.4271108333333,0.21796754314797753,18
0.5,3,508.633,271.333,56.14291433333334,0.3431539412210579,362.69989999999996,0.2201598188703405,19
0.5,4,451.5903,260.446,50.52249066666668,0.34486143000852393,359.99546500000025,0.21731860211752213,19
0.5,5,559.2667,263.353,52.98527716666668,0.33922348837238736,361.2696274999999,0.21682141724437756,22
0.5,6,572.3812,287.221,55.855366333333336,0.3029919643758639,353.86773916666664,0.20760660468289877,20
0.5,7,542.722,272.93100000000004,58.055691333333336,0.3347026110384432,369.64100416666645,0.22241693254227962,20
0.5,8,571.001,210.99,51.23436350000001,0.42679294437335097,360.8247325000001,0.2038871499349223,17
0.5,9,572.566,282.24100000000004,58.64613466666663,0.3436063092652497,378.21709416666675,0.21686706838055533,17
0.5,10,469.8257,280.684,54.1267453333333,0.3405183052828091,369.1215941666667,0.21498288899808063,17
0.5,11,554.9213,296.68,56.78804066666664,0.3211401847107995,365.02439083333337,0.214502960093114,17
0.5,12,440.8312,239.767,51.15160383333332,0.3740958166330924,362.0696616666671,0.20622603114020174,17
