ParameterValue,Run,ExecutionTime,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
0.3,6,351.4392,274.297,53.25840433333331,0.3377774577677966,361.2318333333333,0.2259080879249543,18
0.3,7,406.6418,270.17100000000005,61.55798033333332,0.3508793134718381,366.2737775000005,0.2217482784383199,18
0.3,8,426.4622,251.25500000000002,56.270862666666645,0.3704896287304398,357.58185083333296,0.2178446938985796,21
0.3,9,413.0338,245.092,62.92040516666667,0.38696849890381296,372.2829858333333,0.2118790852754173,20
0.3,10,408.9234,285.255,60.56489166666665,0.3297073554071504,376.24842416666667,0.2247079609208849,20
0.3,11,373.1636,219.726,56.33339750000001,0.41710259596042354,355.0828266666668,0.21469013743751705,19
0.3,12,376.9545,306.163,61.99707250000001,0.31895003097478575,381.10862416666646,0.2066007931906603,18
0.3,13,399.423,306.023,56.63086933333332,0.29950613189204733,360.94651250000015,0.21480488149441354,15
0.3,14,389.0779,266.774,56.99976650000004,0.3294605983591605,339.4010558333334,0.2092190095727453,20
0.35,0,469.1687,292.636,55.21258533333335,0.32344361823790174,368.02483666666683,0.2039866229066669,18
0.35,1,363.7788,290.276,63.19795483333333,0.32638022663488087,364.8286633333332,0.22029949468863244,26
0.35,2,393.7535,267.97,53.351131666666646,0.3310345623266285,356.6974558333336,0.221006675834553,20
0.35,3,415.7787,238.103,54.246003000000016,0.38002360323053463,357.9242641666668,0.21781788637812838,18
0.35,4,405.4683,229.442,55.619087666666694,0.4159754680195139,374.32033333333317,0.2132665392867898,18
0.35,5,407.7629,263.124,61.13246433333337,0.36151034619925715,358.3218225,0.2177782697458443,19
0.35,6,462.8918,256.088,58.141849666666666,0.3858945948267783,379.40205166666686,0.22630059006328676,18
0.35,7,380.0317,240.09,56.604171333333355,0.3998558040734724,373.26874500000014,0.22209966767673348,17
0.35,8,410.1252,257.985,55.37224583333332,0.3683886724680374,376.19992333333306,0.2219505820019463,17
0.35,9,359.5992,277.797,56.02091299999999,0.32446574297058645,353.9261333333334,0.1908623628114903,17
0.35,10,405.2757,272.93,60.492905166666674,0.3821765837394204,388.1788333333333,0.2126009858030713,19
0.35,11,393.6972,271.951,56.85282499999999,0.34711216971684833,370.84035750000004,0.21740805223436313,16
0.35,12,413.5797,239.711,57.66533233333337,0.39679315230979534,366.75527999999997,0.21916047055166682,19
