ParameterValue,Run,ExecutionTime,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
1250.0,10,962.1757,602.7130000000001,128.98393319999994,0.3921740585209432,892.0148591666662,0.32783550045589344,38
1250.0,11,896.151,631.447,118.14239473333336,0.343849380866486,876.4051933333324,0.3197622496059745,36
1250.0,12,885.7223,627.861,127.07448906666674,0.3732768956823245,913.8005616666668,0.32106409803577024,37
1250.0,13,889.0769,586.974,129.9590931999999,0.4032311141549708,902.0323075000017,0.3253825185959893,41
1250.0,14,886.3887,542.856,123.59634519999989,0.42771952721654843,896.9058025000005,0.32590456614617164,36
1500.0,0,1198.3722,734.205,150.888972388889,0.3854213378189106,1090.8246858333341,0.3711657302675024,47
1500.0,1,1367.2587,659.177,154.14230311111106,0.43129829823148136,1095.2168341666666,0.378805998309602,41
1500.0,2,1306.2478,736.664,150.66534449999997,0.38464353264627177,1079.1329108333318,0.35899672969693497,45
1500.0,3,1261.8701,695.815,154.32982561111095,0.4159506885211345,1123.5685900000008,0.34028580626407307,47
1500.0,4,1262.1924,750.6400000000001,155.3288192777777,0.3907953235461293,1131.4382174999996,0.3687435165473702,47
1500.0,5,1094.9414,712.241,154.2093279444446,0.3950161532402654,1079.8901458333328,0.3796647417138778,43
1500.0,6,1111.9622,855.645,146.6091672222221,0.3222882757062409,1076.112636666666,0.36709825328177625,45
1500.0,7,1113.1954,681.052,148.75123216666668,0.41453249286887517,1092.5990658333335,0.37093642521789827,45
1500.0,8,1235.2139,792.812,156.02094100000005,0.36951346388971573,1122.9047391666659,0.3619301766028933,40
1500.0,9,1197.5034,663.495,149.86966405555577,0.3998143844339443,1064.2394224999991,0.35620980981817063,46
1500.0,10,1172.947,658.225,150.4217538888889,0.41392940610480194,1060.0146899999993,0.3681041244666654,48
1500.0,11,1156.4288,785.609,152.9831840555556,0.3591346310102522,1102.6914291666671,0.360075956948905,43
1500.0,12,1259.2096,783.318,151.8132713888891,0.3600296090902203,1109.162768333334,0.37704409111833126,43
1500.0,13,1271.6649,721.344,151.81986611111103,0.3904595726865406,1095.4011391666659,0.3610998917167781,51
1500.0,14,1170.2863,813.897,154.65930077777762,0.34680334243767935,1089.8243891666652,0.3661225588358032,47
