ParameterValue,Run,ExecutionTime,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
100.0,8,603.3853,291.546,52.109488999999996,0.30418833848975235,349.12503333333314,0.2181967954476405,19
100.0,9,565.3406,275.877,54.492615000000015,0.3395362969729263,362.50013083333346,0.21881275905056052,18
100.0,10,492.1603,281.992,59.91593749999995,0.3636266631677495,387.74877749999996,0.21592913511942424,16
100.0,11,508.2786,279.70500000000004,61.77084449999998,0.35007564517378414,374.6422149999999,0.21992269706695794,18
100.0,12,476.632,295.41900000000004,48.46901133333332,0.2894786162478829,352.6401383333333,0.1945558116589627,16
100.0,13,547.9199,377.451,64.07192433333334,0.2571414391095357,377.9949158333332,0.22617007724858545,18
100.0,14,516.8045,320.32000000000005,58.20401233333333,0.3033054757742257,371.7045416666664,0.2154394145997844,20
125.0,0,776.1517,244.079,55.95978700000001,0.36083485947855676,365.6458366666667,0.2031751818073519,25
125.0,1,827.9456,271.144,55.48163016666663,0.32565854920878445,355.0105150000001,0.20763656690449672,18
125.0,2,809.8274,252.68,54.222193666666655,0.3637244472587199,365.592616666667,0.2020637306138609,17
125.0,3,629.1952,270.049,59.51401366666663,0.34009999419858367,361.4017800000001,0.20549897500513595,16
125.0,4,515.6308,221.463,53.25831949999999,0.40587107101411973,353.57302416666687,0.18548688911847006,16
125.0,5,552.9738,310.235,50.276835000000005,0.2836353463234859,351.61822,0.21100760006094907,17
125.0,6,542.6763,248.74900000000002,55.028037000000026,0.3572516874439695,348.5347,0.2157375502296385,18
125.0,7,579.1182,273.65000000000003,55.28054083333333,0.3393742188927461,366.98759416666684,0.21306413797967985,17
125.0,8,543.2167,290.99,51.72147549999999,0.29066308693311343,347.8733908333332,0.21873160126170632,18
125.0,9,564.3813,308.786,54.05590766666666,0.2987160525412421,363.99284916666716,0.23084263158229837,17
125.0,10,555.044,354.694,55.796582499999985,0.2680648060957707,368.65880499999986,0.2185935218452098,19
125.0,11,543.2906,252.81,56.75184349999999,0.362393404796751,360.1314674999998,0.22113493115679994,20
125.0,12,537.531,217.679,49.95363133333334,0.40454151143043965,355.9083608333335,0.21511883350032612,19
125.0,13,541.5968,246.508,54.75290133333329,0.38320663697189006,371.0767941666668,0.21703604339599347,17
125.0,14,521.2946,251.596,52.11079649999999,0.3572771890915064,365.8008416666667,0.20260276056485432,16
150.0,0,621.7096,333.561,54.23700366666666,0.2757574526598334,366.2612891666666,0.2112247174825134,16
150.0,1,626.0341,208.883,51.893145333333344,0.4200696881348252,360.7505308333336,0.20842683176836882,19
150.0,2,668.2286,256.185,63.07724283333335,0.3416945631737482,349.92285583333324,0.214446812254934,21
150.0,3,672.9381,272.93600000000004,56.32314983333334,0.363888524538109,372.3971116666664,0.20553708617765473,17
150.0,4,644.0605,266.499,57.80338733333335,0.3482989804839793,362.18200333333345,0.20747197035676682,19
150.0,5,675.3033,242.08100000000002,55.80384666666663,0.3964086813917656,370.1575016666666,0.2150178439097708,16
150.0,6,672.0264,251.692,55.6037806666667,0.3536467852242688,353.7696408333335,0.2132180590735184,23
150.0,7,695.2182,275.316,57.47846450000003,0.3204672751795512,361.28341916666625,0.21324866828826017,23
150.0,8,728.6539,253.201,54.350527666666686,0.35126131018439893,351.16909083333326,0.20069071665447516,19
150.0,9,678.6632,324.07800000000003,56.805499,0.278678409724408,361.0360150000002,0.21419381908052781,19
150.0,10,657.3522,268.201,60.60569933333331,0.347997994041782,369.23341333333315,0.21402964449021025,19
150.0,11,654.8582,203.797,50.54445633333332,0.4350243134099129,347.20816333333363,0.21515616304781887,17
150.0,12,693.0524,247.114,47.907151999999975,0.3409746041638002,336.6314408333333,0.21139261897606348,19
150.0,13,974.6255,254.972,57.90231566666668,0.37499884954687823,373.7953233333334,0.21490849923968453,18
150.0,14,794.6868,303.711,58.47980516666662,0.31939504989941087,378.79075583333344,0.2139253653859169,17
