ParameterValue,Run,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
0.3,3,551.216,105.87588691666662,0.33784961188838236,727.0619491666666,0.2954127307615698,34
0.3,4,412.172,102.30110199999996,0.45650383415984913,737.3098208333333,0.29279426243715506,29
0.3,5,459.332,103.16267358333342,0.4055171459133407,725.6790649999998,0.29351958744054657,28
0.3,6,466.57,97.44511783333344,0.38318492759214384,719.0413916666681,0.273667406374002,29
0.3,7,581.735,106.02990941666671,0.3268344120031743,738.7672266666664,0.2872270392734358,30
0.3,8,428.326,101.21248316666671,0.4205883641587637,720.5152908333341,0.28044340129261586,41
0.3,9,514.5590000000001,114.01432708333319,0.37749452443743065,746.0879999999997,0.30049634360504673,32
0.3,10,494.578,104.95242508333344,0.38008642721673824,726.6488174999996,0.29043668454632837,35
0.3,11,447.16200000000003,105.02944066666663,0.40649974729516364,716.239966666667,0.2913065086086529,52
0.3,12,497.957,104.9913463333333,0.38139645591888444,738.0668291666664,0.30248568298024614,32
0.3,13,467.302,103.75544816666677,0.3979749070194433,720.9371816666667,0.28578644052357643,29
0.3,14,460.206,103.88275808333331,0.4146413164249632,745.4212341666657,0.29005593111044947,32
0.3,15,525.033,106.09023341666665,0.35923380054206105,733.8689266666663,0.29285862973327537,30
0.3,16,439.863,102.39608158333331,0.41956023428506906,710.3138033333331,0.2966391399887305,31
0.3,17,536.132,110.90731483333339,0.3570878813426542,738.4260766666667,0.29841403470765204,36
0.3,18,443.461,102.04744841666677,0.4196144305812686,736.4253166666658,0.2850838809120685,31
0.3,19,459.868,104.28323291666675,0.40670399984343325,738.4040175000001,0.2847427053337788,31
0.3,20,461.337,95.55419183333338,0.37558530965433073,697.5771449999996,0.29001068509266276,37
0.3,21,489.827,103.98380558333338,0.39384834849855155,744.4979000000003,0.299023060506812,29
0.3,22,494.64500000000004,107.10813583333325,0.38331004727296,749.8214866666669,0.29732740150435316,40
0.3,23,402.662,97.37295074999989,0.4421090227866879,716.6375716666662,0.2955837169515525,32
0.3,24,532.8860000000001,112.98583908333336,0.3391277684157587,710.3475325000011,0.3023363584008054,37
0.3,25,596.5989999999999,104.36493616666671,0.3112806927266052,723.8813333333323,0.2953595190144385,30
0.3,26,449.32500000000005,102.65362908333327,0.42467664088725676,752.4931875000005,0.29241058919625484,33
0.3,27,424.612,107.0507161666667,0.4396525023629414,727.2159099999997,0.2918027977504679,35
0.3,28,529.2,100.75936524999995,0.3384185248173342,714.2945658333342,0.2862977021557352,40
0.3,29,455.177,107.50332241666683,0.39315047406466774,715.5468241666646,0.29637086346371366,41
0.4,0,501.839,102.96396058333325,0.36881837933414224,723.6866925,0.2978211894592033,27
0.4,1,384.745,97.79976974999995,0.45489314134470016,709.72835,0.28500763873162016,32
0.4,2,482.121,106.22345449999995,0.3904637667031029,742.545735833334,0.2891997153637658,30
0.4,3,480.052,95.57439283333333,0.36963172739619865,701.4160691666667,0.28550581830016347,32
0.4,4,496.142,107.35639700000009,0.3702989769058052,727.1294291666659,0.2896833614955099,40
0.4,5,427.3,101.51705575000007,0.43094244090802714,738.3477266666667,0.29858782977563886,33
0.4,6,409.183,100.4638980833333,0.45017418041968177,718.3558958333344,0.2826611317001043,36
0.4,7,394.194,96.50546983333336,0.4438041336668408,709.8977125000001,0.30551855004079387,37
0.4,8,531.088,105.45917116666674,0.35713624986191844,738.7743450000013,0.2929422629320042,43
0.4,9,412.65400000000005,98.30718649999997,0.42638039374391135,690.6250858333332,0.27455702899019585,31
0.4,10,530.288,102.61456608333334,0.35647190771807014,748.8301825000005,0.2891586656976001,31
0.4,11,479.91,103.27443574999995,0.39714828474783465,729.4285199999998,0.2879740697715495,28
0.4,12,452.675,96.80175649999997,0.38492880837981625,693.1914400000003,0.29189196662701195,36
0.4,13,514.4549999999999,101.42970183333335,0.3650421352045693,735.2315024999996,0.29149116074909853,30
0.4,14,513.6170000000001,102.42026708333343,0.34790904506665454,711.4007658333327,0.28948970318494227,32
0.4,15,468.142,99.28199708333331,0.3899680367637737,746.4780841666661,0.2879111922441059,35
0.4,16,501.024,97.12144475000004,0.3632588126184239,722.3129066666665,0.2835744632405289,33
0.4,17,495.725,104.00013049999995,0.3652389967555936,709.83311,0.29530088017388756,28
0.4,18,598.0260000000001,112.3774241666667,0.32041928500321587,749.2871424999997,0.29325231835762106,40
0.4,19,482.444,96.28681516666664,0.3527184156779508,694.5871900000018,0.28619197254297146,51
0.4,20,574.684,107.26174250000001,0.3313623864013382,746.7448141666674,0.2918929535624934,32
0.4,21,430.42,102.84112708333343,0.44476285953254924,746.7868400000003,0.27990774735736823,31
0.4,22,445.689,100.6943293333333,0.4024640500438646,694.5622133333319,0.29411475119639546,34
0.4,23,425.883,99.11070225,0.4370672109476076,736.3021849999991,0.2919672511683481,29
