ParameterValue,Run,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
0.4,11,629.523,110.85897000000001,0.3022937393338553,719.1571399999997,0.28821389588140295,33
0.4,12,475.644,109.04729525,0.4135529058147128,754.1277666666659,0.30155699665410796,31
0.4,13,430.98600000000005,103.6520573333333,0.43312112999803537,736.5553316666671,0.297466559721183,31
0.4,14,484.34000000000003,105.42338799999996,0.3891394406133432,735.0207783333346,0.2736648177628308,35
0.4,15,482.58000000000004,97.06727966666666,0.3733318827966346,712.1077833333323,0.29154347597149455,34
0.4,16,511.069,111.71253608333343,0.37774336407282244,744.1293966666657,0.29545783645009926,30
0.4,17,558.6410000000001,105.63461374999989,0.34394426832258995,734.4401691666669,0.2877846785972483,31
0.4,18,448.52700000000004,100.43149666666659,0.4111776065506273,722.0654025000002,0.2885489379491893,28
0.4,19,603.1619999999999,117.25010800000001,0.3182835125554991,750.8211666666664,0.2888414363818844,35
0.4,20,532.232,103.10187233333343,0.33657318926082364,709.6310374999982,0.2961455495884782,41
0.4,21,514.077,108.28312958333336,0.3650857134890946,743.3190325000005,0.28829980835293945,36
0.4,22,424.268,100.20430299999992,0.4368610013796311,730.7649399999996,0.299301012717649,30
0.4,23,502.589,100.58546558333329,0.3631820201662457,708.9676408333333,0.2902867522312932,31
0.4,24,452.954,102.90727091666662,0.4086705566864036,737.2925841666654,0.2853533674622565,36
0.4,25,435.783,103.67325783333335,0.4320328963421394,728.5331933333339,0.2962612349789839,31
0.4,26,476.889,110.43507191666676,0.3995489586325817,733.3454808333332,0.291031366178805,33
0.4,27,399.291,103.78476091666677,0.44760528870756744,711.0844316666676,0.2885728783124801,33
0.4,28,504.524,105.43745216666663,0.37544024664832576,741.038043333334,0.28489430824248974,30
0.4,29,499.979,104.90337433333332,0.35897523362647893,722.443739166667,0.3058613260807383,38
0.5,0,501.528,105.49338458333337,0.3742110875830129,711.1079975000002,0.30064815458514,31
0.5,1,474.903,104.95052424999997,0.41169828364950306,753.2987983333333,0.2832099116729033,26
0.5,2,497.48,107.14194266666662,0.3909675933370855,748.9739841666673,0.28651453477846517,31
0.5,3,516.168,101.31995574999995,0.3553532215609389,727.9524266666667,0.28143398121265384,31
0.5,4,534.932,100.47449008333327,0.3504848715973868,735.7679633333338,0.28546365539321944,34
0.5,5,602.505,105.32874308333346,0.31657423036599963,757.3528333333317,0.27760357804922325,31
0.5,6,501.468,106.62104666666674,0.3760048863204297,720.2175324999985,0.29963327751677704,33
0.5,7,421.913,98.29016349999999,0.4280952234228383,715.1144833333328,0.29634106015301737,33
0.5,8,481.179,101.7148380833333,0.39175146878812256,748.1832225,0.28515750316516236,31
0.5,9,474.62600000000003,97.66040383333343,0.3754485215727752,695.7469991666667,0.3016004677629491,32
0.5,10,553.91,109.52921808333338,0.35121210124388424,730.801837499999,0.29515768360625094,30
0.5,11,485.73,107.26516000000005,0.4006107027909882,749.2427733333333,0.2878985378027207,34
0.5,12,556.933,103.51944866666673,0.331818447341661,718.7257133333336,0.2940292383684551,32
0.5,13,494.78000000000003,102.91327375000003,0.380724190549335,736.712055,0.29748644374663047,30
0.5,14,645.1080000000001,119.95750883333321,0.29315042855873213,726.0564908333325,0.2989173359814294,39
0.5,15,488.855,99.48959141666668,0.3811533140365412,742.0701483333338,0.2921995056551055,28
0.5,16,481.67600000000004,97.04753366666681,0.37083151675953674,713.4289291666657,0.2907233857641973,31
0.5,17,567.251,109.43718624999981,0.3430040787352805,751.0038150000005,0.29535354776775385,29
0.5,18,487.67900000000003,102.79748125000009,0.3822266764271853,714.7181091666661,0.2966166074820211,31
0.5,19,561.898,104.05748383333325,0.3449801535747294,747.4274374999991,0.2892532870412962,31
0.5,20,457.134,100.23046449999994,0.38682804166830725,714.0173616666664,0.2867988573780904,41
0.5,21,440.645,92.55118533333334,0.3834969419827752,688.8358966666675,0.3012404826682587,35
0.5,22,546.503,104.34702891666672,0.3418757048604186,706.106785833333,0.2939151902101545,34
0.5,23,480.22,95.95166241666674,0.38295132439298635,726.3975908333333,0.27668084762054096,29
0.5,24,413.951,103.61570174999994,0.4562010560026023,747.5647841666654,0.293698042820056,32
0.5,25,624.88,102.93268158333328,0.2940780576537362,703.4477950000005,0.2963419847000113,31
0.5,26,411.981,99.85986499999987,0.4449910796857136,716.063261666666,0.29331031771154037,32
0.5,27,408.077,101.38534583333332,0.44255945977515665,704.4438683333328,0.27965655481782176,31
0.5,28,508.15,107.3826108333334,0.36680401128275764,728.1855324999997,0.27803677248551356,39
0.5,29,442.557,105.58421358333338,0.42727443771838053,725.1965216666665,0.290510344884926,30
